"board","combo","reach_probability","fold_frequency","call_frequency","raise_frequency","ev_fold_utg","ev_call_utg","ev_raise_utg","mixed_ev_utg","best_ev_action","best_ev_utg","highest_frequency_action","highest_frequency","loss_if_fold_utg","loss_if_call_utg","loss_if_raise_utg","iteration","exploitability"
"9s 8h 4d","QdKh","68,7524","0,999999","0","1E-06","0","-0,0604713","-0,2185123","-2,185123E-07","F","0","F","0,999999","0","0,0604713","0,2185123","160","0,4734090566635132"
"9s 8h 4d","QdKs","69,0384","1","0","0","0","-0,0869019","-0,2350327","0","F","0","F","1","0","0,0869019","0,2350327","160","0,4734090566635132"
"9s 8h 4d","QdAc","66,276","0","0,875311","0,124689","0","0,0710428","0,0725712","0,0712333746676","R","0,0725712","C","0,875311","0,0725712","0,00152840000000001","0","160","0,4734090566635132"
"9s 8h 4d","QdAd","66,5057","0","0,999962","3,8E-05","0","0,778828","0,727109","0,778826034678","C","0,778828","C","0,999962","0,778828","0","0,0517190000000001","160","0,4734090566635132"
"9s 8h 4d","QdAh","65,7997","9E-06","0,886915","0,113076","0","0,0773693","0,0757647","0,0771871619267","C","0,0773693","C","0,886915","0,0773693","0","0,00160460000000001","160","0,4734090566635132"
"9s 8h 4d","QdAs","66,1595","3,1E-05","0,907615","0,092354","0","0,0685087","0,0661055","0,0682846310975","C","0,0685087","C","0,907615","0,0685087","0","0,00240320000000001","160","0,4734090566635132"
"9s 8h 4d","QhQs","66,8759","0","0,68653","0,31347","0","6,49131","6,48787","6,4902316632","C","6,49131","C","0,68653","6,49131","0","0,00344000000000122","160","0,4734090566635132"
"9s 8h 4d","QhKc","68,9494","0,999999","0","1E-06","0","-0,056673","-0,1664219","-1,664219E-07","F","0","F","0,999999","0","0,056673","0,1664219","160","0,4734090566635132"
"9s 8h 4d","QhKd","68,7208","0,999999","0","1E-06","0","-0,0581264","-0,2159309","-2,159309E-07","F","0","F","0,999999","0","0,0581264","0,2159309","160","0,4734090566635132"
"9s 8h 4d","QhKh","67,8968","0","0,605385","0,394615","0","0,271914","0,243882","0,26085215232","C","0,271914","C","0,605385","0,271914","0","0,028032","160","0,4734090566635132"
"9s 8h 4d","QhKs","69,0311","1","0","0","0","-0,0873024","-0,2392292","0","F","0","F","1","0","0,0873024","0,2392292","160","0,4734090566635132"
"9s 8h 4d","QhAc","66,2286","0","0,869185","0,130815","0","0,0686949","0,0720436","0,0691329601905","R","0,0720436","C","0,869185","0,0720436","0,0033487","0","160","0,4734090566635132"
"9s 8h 4d","QhAd","66,0029","2E-06","0,919477","0,080521","0","0,0843983","0,0834816","0,0843243176027","C","0,0843983","C","0,919477","0,0843983","0","0,000916700000000006","160","0,4734090566635132"
"9s 8h 4d","QhAh","66,4243","0","0,999994","6E-06","0","0,763343","0,715961","0,763342715708","C","0,763343","C","0,999994","0,763343","0","0,047382","160","0,4734090566635132"
"9s 8h 4d","QhAs","66,1157","4,2E-05","0,899335","0,100623","0","0,0663458","0,0630131","0,0660076672043","C","0,0663458","C","0,899335","0,0663458","0","0,00333269999999999","160","0,4734090566635132"
"9s 8h 4d","QsKc","68,9355","0,999999","0","1E-06","0","-0,0670811","-0,1601631","-1,601631E-07","F","0","F","0,999999","0","0,0670811","0,1601631","160","0,4734090566635132"
"9s 8h 4d","QsKd","68,6874","0,999999","0","1E-06","0","-0,0750732","-0,2297478","-2,297478E-07","F","0","F","0,999999","0","0,0750732","0,2297478","160","0,4734090566635132"
"9s 8h 4d","QsKh","68,7164","0,999999","0","1E-06","0","-0,0781769","-0,2352776","-2,352776E-07","F","0","F","0,999999","0","0,0781769","0,2352776","160","0,4734090566635132"
"9s 8h 4d","QsKs","68,1163","0","0,656342","0,343658","0","0,275537","0,249701","0,266658251912","C","0,275537","C","0,656342","0,275537","0","0,025836","160","0,4734090566635132"
"9s 8h 4d","QsAc","66,0703","8E-06","0,859989","0,140004","0","0,0536827","0,0539454","0,0537191032719","R","0,0539454","C","0,859989","0,0539454","0,000262699999999991","0","160","0,4734090566635132"
"9s 8h 4d","QsAd","65,8571","2,2E-05","0,889214","0,110764","0","0,0713423","0,0706015","0,0712586764982","C","0,0713423","C","0,889214","0,0713423","0","0,0007408","160","0,4734090566635132"
"9s 8h 4d","QsAh","65,8648","7,2E-05","0,854839","0,145089","0","0,0623377","0,059577","0,0619326644833","C","0,0623377","C","0,854839","0,0623377","0","0,00276069999999999","160","0,4734090566635132"
"9s 8h 4d","QsAs","66,8005","0","0,999952","4,8E-05","0","0,771167","0,726251","0,771164844032","C","0,771167","C","0,999952","0,771167","0","0,044916","160","0,4734090566635132"
"9s 8h 4d","KcKd","69,2432","0","0,557678","0,442322","0","6,8908","6,87808","6,88517366416","C","6,8908","C","0,557678","6,8908","0","0,0127200000000007","160","0,4734090566635132"
"9s 8h 4d","KcKh","68,9482","0","0,54507","0,45493","0","6,89777","6,8936","6,8958729419","C","6,89777","C","0,54507","6,89777","0","0,00416999999999845","160","0,4734090566635132"
"9s 8h 4d","KcKs","69,3383","0","0,47113","0,52887","0","6,93347","6,92633","6,9296938682","C","6,93347","R","0,52887","6,93347","0","0,0071399999999997","160","0,4734090566635132"
"9s 8h 4d","KcAc","67,3202","0","0,999897","0,000103","0","0,436352","0,419707","0,436350285565","C","0,436352","C","0,999897","0,436352","0","0,016645","160","0,4734090566635132"
"9s 8h 4d","KcAd","66,2713","0","0,991505","0,008495","0","0,458984","0,45588","0,45895763152","C","0,458984","C","0,991505","0,458984","0","0,003104","160","0,4734090566635132"
"9s 8h 4d","KcAh","66,16","0","0,999306","0,000694","0","0,459894","0,453194","0,4598893502","C","0,459894","C","0,999306","0,459894","0","0,00669999999999998","160","0,4734090566635132"
"9s 8h 4d","KcAs","66,4829","0","0,999999","1E-06","0","0,455443","0,441703","0,45544298626","C","0,455443","C","0,999999","0,455443","0","0,01374","160","0,4734090566635132"
"9s 8h 4d","KdKh","68,9185","0","0,604751","0,395249","0","6,97988","6,97504","6,97796699484","C","6,97988","C","0,604751","6,97988","0","0,00483999999999973","160","0,4734090566635132"
"9s 8h 4d","KdKs","69,1982","0","0,525911","0,474089","0","7,01676","7,01316","7,0150532796","C","7,01676","C","0,525911","7,01676","0","0,00359999999999872","160","0,4734090566635132"
"9s 8h 4d","KdAc","67,2199","0","0,964738","0,035262","0","0,459025","0,458479","0,459005746948","C","0,459025","C","0,964738","0,459025","0","0,000546000000000046","160","0,4734090566635132"
"9s 8h 4d","KdAd","67,3711","0","0,966319","0,033681","0","1,12334","1,12573","1,12342049759","R","1,12573","C","0,966319","1,12573","0,00239000000000011","0","160","0,4734090566635132"
"9s 8h 4d","KdAh","66,6638","0","0,955808","0,044192","0","0,478972","0,481445","0,479081286816","R","0,481445","C","0,955808","0,481445","0,002473","0","160","0,4734090566635132"
"9s 8h 4d","KdAs","67,1739","0","0,97291","0,02709","0","0,474703","0,477758","0,47478575995","R","0,477758","C","0,97291","0,477758","0,00305500000000003","0","160","0,4734090566635132"
"9s 8h 4d","KhKs","69,3772","0","0,568936","0,431064","0","7,0245","7,0276","7,0258362984","R","7,0276","C","0,568936","7,0276","0,00309999999999899","0","160","0,4734090566635132"
"9s 8h 4d","KhAc","67,2941","0","0,980982","0,019018","0","0,460318","0,456653","0,46024829903","C","0,460318","C","0,980982","0,460318","0","0,00366499999999997","160","0,4734090566635132"
"9s 8h 4d","KhAd","66,8956","0","0,956478","0,043522","0","0,479296","0,4802","0,479335343888","R","0,4802","C","0,956478","0,4802","0,00090399999999996","0","160","0,4734090566635132"
"9s 8h 4d","KhAh","67,3262","0","0,931967","0,068033","0","1,12607","1,12887","1,1262604924","R","1,12887","C","0,931967","1,12887","0,00280000000000014","0","160","0,4734090566635132"
"9s 8h 4d","KhAs","67,1922","0","0,979289","0,020711","0","0,475759","0,478008","0,475805579039","R","0,478008","C","0,979289","0,478008","0,00224899999999995","0","160","0,4734090566635132"
"9s 8h 4d","KsAc","67,5084","0","0,999225","0,000775","0","0,438656","0,433704","0,4386521622","C","0,438656","C","0,999225","0,438656","0","0,00495200000000007","160","0,4734090566635132"
"9s 8h 4d","KsAd","66,983","0","0,98","0,02","0","0,456956","0,45606","0,45693808","C","0,456956","C","0,98","0,456956","0","0,000896000000000008","160","0,4734090566635132"
"9s 8h 4d","KsAh","66,9346","0","0,980953","0,019047","0","0,458712","0,458428","0,458706590652","C","0,458712","C","0,980953","0,458712","0","0,000284000000000006","160","0,4734090566635132"
"9s 8h 4d","KsAs","67,9627","0","0,988415","0,011585","0","1,1209","1,12088","1,1208997683","C","1,1209","C","0,988415","1,1209","0","1,9999999999909E-05","160","0,4734090566635132"
"9s 8h 4d","AcAd","64,8464","0","0,861633","0,138367","0","7,617","7,61445","7,61664716415","C","7,617","C","0,861633","7,617","0","0,00255000000000027","160","0,4734090566635132"
"9s 8h 4d","AcAh","64,9458","0","0,850419","0,149581","0","7,65305","7,6506","7,65268352655","C","7,65305","C","0,850419","7,65305","0","0,00245000000000051","160","0,4734090566635132"
"9s 8h 4d","AcAs","65,2315","0","0,819034","0,180966","0","7,6994","7,69661","7,69889510486","C","7,6994","C","0,819034","7,6994","0","0,00279000000000007","160","0,4734090566635132"
"9s 8h 4d","AdAh","64,8428","0","0,909077","0,090923","0","7,76654","7,76165","7,76609538653","C","7,76654","C","0,909077","7,76654","0","0,00489000000000051","160","0,4734090566635132"
"9s 8h 4d","AdAs","65,4482","0","0,876908","0,123092","0","7,81346","7,80605","7,81254788828","C","7,81346","C","0,876908","7,81346","0","0,00741000000000014","160","0,4734090566635132"
"9s 8h 4d","AhAs","65,3608","0","0,886256","0,113744","0","7,85116","7,84175","7,85008966896","C","7,85116","C","0,886256","7,85116","0","0,00940999999999992","160","0,4734090566635132"
"9s 8h 3d","2c2d","4,00918","0,005129","0,994237","0,000633","0","0,0633934","-0,0674984","0,0629853373486","C","0,0633934","C","0,994237","0,0633934","0","0,1308918","185","0,494232177734375"
"9s 8h 3d","2c2h","4,00114","0,005178","0,994211","0,000611","0","0,061738","-0,0727905","0,0613361237225","C","0,061738","C","0,994211","0,061738","0","0,1345285","185","0,494232177734375"
"9s 8h 3d","2c2s","3,99061","0,00527","0,994151","0,000578","0","0,0580387","-0,0784241","0,0576539025139","C","0,0580387","C","0,994151","0,0580387","0","0,1364628","185","0,494232177734375"
"9s 8h 3d","2cAc","53,9086","1","0","0","0","-0,6494469","-0,7793423","0","F","0","F","1","0","0,6494469","0,7793423","185","0,494232177734375"
"9s 8h 3d","2d2h","3,95088","0,003959","0,995034","0,001007","0","0,0851498","-0,0271584","0,0846995975844","C","0,0851498","C","0,995034","0,0851498","0","0,1123082","185","0,494232177734375"
"9s 8h 3d","2d2s","3,97622","0,004214","0,994902","0,000884","0","0,0815119","-0,0324524","0,0810676644122","C","0,0815119","C","0,994902","0,0815119","0","0,1139643","185","0,494232177734375"
"9s 8h 3d","2dAd","53,9019","0,996912","8,4E-05","0,003004","0","-0,0450623","-0,0704838","-0,0002155185684","F","0","F","0,996912","0","0,0450623","0,0704838","185","0,494232177734375"
"9s 8h 3d","2h2s","3,91811","0,004126","0,995004","0,00087","0","0,0794794","-0,0377689","0,0790494619746","C","0,0794794","C","0,995004","0,0794794","0","0,1172483","185","0,494232177734375"
"9s 8h 3d","2hAh","53,8738","0,997474","6,3E-05","0,002463","0","-0,0566063","-0,0750717","-0,000188467794","F","0","F","0,997474","0","0,0566063","0,0750717","185","0,494232177734375"
"9s 8h 3d","2sAs","54,182","0,998826","2,5E-05","0,001149","0","-0,0547314","-0,1167183","-0,0001354776117","F","0","F","0,998826","0","0,0547314","0,1167183","185","0,494232177734375"
"9s 8h 3d","3c3h","4,93047","0","0,005383","0,994617","0","11,7133","11,8718","11,8709467945","R","11,8718","R","0,994617","11,8718","0,1585","0","185","0,494232177734375"
"9s 8h 3d","3c3s","4,90636","0","0,005402","0,994598","0","11,7069","11,8596","11,8587751146","R","11,8596","R","0,994598","11,8596","0,152699999999999","0","185","0,494232177734375"
"9s 8h 3d","3cAc","66,3825","2E-06","0,525583","0,474415","0","0,890092","0,879897","0,885253558891","C","0,890092","C","0,525583","0,890092","0","0,0101949999999998","185","0,494232177734375"
"9s 8h 3d","3h3s","4,9139","0","0,00491","0,99509","0","11,6727","11,86","11,859080357","R","11,86","R","0,99509","11,86","0,187299999999999","0","185","0,494232177734375"
"9s 8h 3d","3hAh","68,8361","0","0,651918","0,348082","0","1,77354","1,77432","1,77381150396","R","1,77432","C","0,651918","1,77432","0,000780000000000225","0","185","0,494232177734375"
"9s 8h 3d","3sAs","69,3583","0","0,621402","0,378598","0","1,76264","1,76061","1,76187144606","C","1,76264","C","0,621402","1,76264","0","0,00202999999999975","185","0,494232177734375"
"9s 8h 3d","4c4d","9,12958","0","0,999805","0,000195","0","0,503653","0,344271","0,50362192051","C","0,503653","C","0,999805","0,503653","0","0,159382","185","0,494232177734375"
"9s 8h 3d","4c4h","9,13052","0","0,999793","0,000207","0","0,497525","0,330636","0,497490453977","C","0,497525","C","0,999793","0,497525","0","0,166889","185","0,494232177734375"
"9s 8h 3d","4c4s","9,12865","0","0,99982","0,00018","0","0,495509","0,323816","0,49547809526","C","0,495509","C","0,99982","0,495509","0","0,171693","185","0,494232177734375"
"9s 8h 3d","4c5c","18,1435","1","0","0","0","-0,6001686","-0,7797764","0","F","0","F","1","0","0,6001686","0,7797764","185","0,494232177734375"
"9s 8h 3d","4cAc","68,7623","1","0","0","0","-0,5960575","-0,7687458","0","F","0","F","1","0","0,5960575","0,7687458","185","0,494232177734375"
"9s 8h 3d","4d4h","9,12652","0","0,99952","0,00048","0","0,516904","0,409643","0,51685251472","C","0,516904","C","0,99952","0,516904","0","0,107261","185","0,494232177734375"
"9s 8h 3d","4d4s","9,11188","0","0,999604","0,000396","0","0,514667","0,402777","0,51462269156","C","0,514667","C","0,999604","0,514667","0","0,11189","185","0,494232177734375"
"9s 8h 3d","4d5d","18,1794","0,999612","0","0,000388","0","-0,2053818","-0,2644588","-0,0001026100144","F","0","F","0,999612","0","0,2053818","0,2644588","185","0,494232177734375"
"9s 8h 3d","4dAd","68,7617","0,934853","0,059943","0,005205","0","-0,0011002","-0,0290649","-0,0002172320931","F","0","F","0,934853","0","0,0011002","0,0290649","185","0,494232177734375"
"9s 8h 3d","4h4s","9,08155","0","0,999606","0,000394","0","0,509462","0,389047","0,50941455649","C","0,509462","C","0,999606","0,509462","0","0,120415","185","0,494232177734375"
"9s 8h 3d","4h5h","18,1654","0,999609","0","0,000391","0","-0,2087997","-0,2664612","-0,0001041863292","F","0","F","0,999609","0","0,2087997","0,2664612","185","0,494232177734375"
"9s 8h 3d","4hAh","68,7976","0,995595","0,001717","0,002688","0","-0,0054802","-0,0485329","-0,0001398659386","F","0","F","0,995595","0","0,0054802","0,0485329","185","0,494232177734375"
"9s 8h 3d","4s5s","18,1629","0,999536","0","0,000464","0","-0,1900768","-0,2408138","-0,0001117376032","F","0","F","0,999536","0","0,1900768","0,2408138","185","0,494232177734375"
"9s 8h 3d","4sAs","69,222","0,997577","0,001119","0,001304","0","-0,0068588","-0,0782463","-0,0001097081724","F","0","F","0,997577","0","0,0068588","0,0782463","185","0,494232177734375"
"9s 8h 3d","5c5d","16,4214","0","0,999942","5,8E-05","0","0,723348","0,409663","0,72332980627","C","0,723348","C","0,999942","0,723348","0","0,313685","185","0,494232177734375"
"9s 8h 3d","5c5h","16,4103","0","0,999948","5,2E-05","0","0,718859","0,395762","0,718842198956","C","0,718859","C","0,999948","0,718859","0","0,323097","185","0,494232177734375"
"9s 8h 3d","5c5s","16,4113","0","0,999958","4,2E-05","0","0,716807","0,392326","0,716793371798","C","0,716807","C","0,999958","0,716807","0","0,324481","185","0,494232177734375"
"9s 8h 3d","5c6c","18,3311","0","0,782181","0,217819","0","1,1877","1,1687","1,183561439","C","1,1877","C","0,782181","1,1877","0","0,0190000000000001","185","0,494232177734375"
"9s 8h 3d","5cKc","33,3488","1","0","0","0","-0,5834671","-0,8743584","0","F","0","F","1","0","0,5834671","0,8743584","185","0,494232177734375"
"9s 8h 3d","5cAc","68,2806","0,999993","0","7E-06","0","-0,5603153","-0,7226891","-5,0588237E-06","F","0","F","0,999993","0","0,5603153","0,7226891","185","0,494232177734375"
"9s 8h 3d","5d5h","16,3813","0","0,999893","0,000107","0","0,739614","0,504414","0,7395888336","C","0,739614","C","0,999893","0,739614","0","0,2352","185","0,494232177734375"
"9s 8h 3d","5d5s","16,3834","0","0,999902","9,8E-05","0","0,737903","0,501257","0,737879808692","C","0,737903","C","0,999902","0,737903","0","0,236646","185","0,494232177734375"
"9s 8h 3d","5d6d","18,3514","0","0,667003","0,332997","0","1,61883","1,62137","1,61967581238","R","1,62137","C","0,667003","1,62137","0,00253999999999976","0","185","0,494232177734375"
"9s 8h 3d","5dKd","33,2531","0,999719","0","0,000281","0","-0,1976234","-0,2987736","-8,39553816E-05","F","0","F","0,999719","0","0,1976234","0,2987736","185","0,494232177734375"
"9s 8h 3d","5dAd","65,7463","0,414157","0,420632","0,165212","0","0,0182121","0,0197762","0,0109278576016","R","0,0197762","C","0,420632","0,0197762","0,0015641","0","185","0,494232177734375"
"9s 8h 3d","5h5s","16,3702","0","0,999912","8,8E-05","0","0,732281","0,488158","0,732259517176","C","0,732281","C","0,999912","0,732281","0","0,244123","185","0,494232177734375"
"9s 8h 3d","5h6h","18,3604","0","0,636431","0,363569","0","1,648","1,65202","1,64946154738","R","1,65202","C","0,636431","1,65202","0,00401999999999969","0","185","0,494232177734375"
"9s 8h 3d","5hKh","33,2375","0,999726","0","0,000274","0","-0,2087608","-0,2894859","-7,93191366E-05","F","0","F","0,999726","0","0,2087608","0,2894859","185","0,494232177734375"
"9s 8h 3d","5hAh","65,8103","0,520169","0,36272","0,117111","0","0,008326","0,0049603","0,0036009124133","C","0,008326","F","0,520169","0,008326","0","0,0033657","185","0,494232177734375"
"9s 8h 3d","5s6s","18,3385","0","0,646931","0,353069","0","1,68086","1,68281","1,68154848455","R","1,68281","C","0,646931","1,68281","0,00195000000000012","0","185","0,494232177734375"
"9s 8h 3d","5sKs","33,3717","0,999745","0","0,000255","0","-0,2004375","-0,2854618","-7,2792759E-05","F","0","F","0,999745","0","0,2004375","0,2854618","185","0,494232177734375"
"9s 8h 3d","5sAs","66,2858","0,546749","0,369528","0,083723","0","0,0120552","0,0030899","0,0047134296433","C","0,0120552","F","0,546749","0,0120552","0","0,0089653","185","0,494232177734375"
"9s 8h 3d","6c6d","45,5741","0","0,998852","0,001148","0","1,11947","1,05656","1,11939777932","C","1,11947","C","0,998852","1,11947","0","0,06291","185","0,494232177734375"
