"board","combo","reach_probability","fold_frequency","call_frequency","raise_frequency","ev_fold_btn","ev_call_btn","ev_raise_btn","mixed_ev_btn","best_ev_action","best_ev_btn","highest_frequency_action","highest_frequency","loss_if_fold_btn","loss_if_call_btn","loss_if_raise_btn","iteration","exploitability"
"Ts 9h 3d","5sAs","15,5342","0,231178","0,763045","0,005777","0","0,0404755","0,0488911","0,0311670717822","R","0,0488911","C","0,763045","0,0488911","0,0084156","0","130","0,49409130215644836"
"Ts 9h 3d","6c6d","19,9077","0","0,993155","0,006845","0","0,0436779","0,0555639","0,04375925967","R","0,0555639","C","0,993155","0,0555639","0,011886","0","130","0,49409130215644836"
"Ts 9h 3d","6c6h","19,9001","0","0,998855","0,001145","0","0,0427315","0,040271","0,0427286827275","C","0,0427315","C","0,998855","0,0427315","0","0,0024605","130","0,49409130215644836"
"Ts 9h 3d","6c6s","19,9057","0","0,998","0,002","0","0,0378326","0,0379436","0,037832822","R","0,0379436","C","0,998","0,0379436","0,000111","0","130","0,49409130215644836"
"Ts 9h 3d","6c7c","11,2688","0","1","0","0","0,896973","0,793539","0,896973","C","0,896973","C","1","0,896973","0","0,103434","130","0,49409130215644836"
"Ts 9h 3d","6c8c","3,40346","0","0,792477","0,207522","0","1,88811","1,93","1,89680120847","R","1,93","C","0,792477","1,93","0,0418900000000002","0","130","0,49409130215644836"
"Ts 9h 3d","6cKc","2,02837","0,861394","0","0,138606","0","-0,6953644","-0,5022793","-0,0696189246558","F","0","F","0,861394","0","0,6953644","0,5022793","130","0,49409130215644836"
"Ts 9h 3d","6cAc","1,62631","1","0","0","0","-0,5895493","-0,5618332","0","F","0","F","1","0","0,5895493","0,5618332","130","0,49409130215644836"
"Ts 9h 3d","6d6h","19,8764","0","1","0","0","0,0991461","0,0832565","0,0991461","C","0,0991461","C","1","0,0991461","0","0,0158896","130","0,49409130215644836"
"Ts 9h 3d","6d6s","19,8556","0","1","0","0","0,091169","0,0698011","0,091169","C","0,091169","C","1","0,091169","0","0,0213679","130","0,49409130215644836"
"Ts 9h 3d","6d7d","11,1745","0","0,999998","2E-06","0","1,39513","1,35019","1,39512991012","C","1,39513","C","0,999998","1,39513","0","0,04494","130","0,49409130215644836"
"Ts 9h 3d","6d8d","3,33019","0","0,723583","0,276417","0","2,32799","2,35451","2,33532057884","R","2,35451","C","0,723583","2,35451","0,0265200000000001","0","130","0,49409130215644836"
"Ts 9h 3d","6dKd","2,0044","0","0","1","0","-0,15243","0,0339603","0,0339603","R","0,0339603","R","1","0,0339603","0,1863903","0","130","0,49409130215644836"
"Ts 9h 3d","6dAd","1,59382","0,901049","0,098951","0","0","-0,1102207","-0,0870602","-0,0109064484857","F","0","F","0,901049","0","0,1102207","0,0870602","130","0,49409130215644836"
"Ts 9h 3d","6h6s","19,8555","0","1","0","0","0,0912956","0,0576319","0,0912956","C","0,0912956","C","1","0,0912956","0","0,0336637","130","0,49409130215644836"
"Ts 9h 3d","6h7h","11,1776","0","0,99999","1E-05","0","1,45446","1,40395","1,4544594949","C","1,45446","C","0,99999","1,45446","0","0,0505100000000001","130","0,49409130215644836"
"Ts 9h 3d","6h8h","3,33676","0","0,693612","0,306388","0","2,40311","2,43798","2,41379374956","R","2,43798","C","0,693612","2,43798","0,0348700000000002","0","130","0,49409130215644836"
"Ts 9h 3d","6hKh","2,01348","0,000367","0","0,999633","0","-0,2138905","0,0172131","0,0172067827923","R","0,0172131","R","0,999633","0,0172131","0,2311036","0","130","0,49409130215644836"
"Ts 9h 3d","6hAh","1,60918","0,991686","0,008311","3E-06","0","-0,1305618","-0,1376949","-0,0010855122045","F","0","F","0,991686","0","0,1305618","0,1376949","130","0,49409130215644836"
"Ts 9h 3d","6s7s","11,1617","0","0,999999","1E-06","0","1,48645","1,45529","1,48644996884","C","1,48645","C","0,999999","1,48645","0","0,0311600000000001","130","0,49409130215644836"
"Ts 9h 3d","6s8s","3,32098","0","0,697585","0,302415","0","2,428","2,46427","2,43896859205","R","2,46427","C","0,697585","2,46427","0,03627","0","130","0,49409130215644836"
"Ts 9h 3d","6sKs","2,00573","0,039573","0","0,960427","0","-0,2216824","-0,0556107","-0,0534100177689","F","0","R","0,960427","0","0,2216824","0,0556107","130","0,49409130215644836"
"Ts 9h 3d","6sAs","1,60166","0,881233","0,118767","0","0","-0,125116","-0,1020737","-0,014859651972","F","0","F","0,881233","0","0,125116","0,1020737","130","0,49409130215644836"
"Ts 9h 3d","7c7d","25,2873","0","0,996231","0,003769","0","0,17723","0,183642","0,177254166828","R","0,183642","C","0,996231","0,183642","0,006412","0","130","0,49409130215644836"
"Ts 9h 3d","7c7h","25,3059","0","0,998062","0,001938","0","0,175257","0,177368","0,175261091118","R","0,177368","C","0,998062","0,177368","0,002111","0","130","0,49409130215644836"
"Ts 9h 3d","7c7s","25,2946","0","0,993203","0,006797","0","0,168085","0,180875","0,16817193363","R","0,180875","C","0,993203","0,180875","0,01279","0","130","0,49409130215644836"
"Ts 9h 3d","7c8c","10,0588","0","0,57921","0,42079","0","3,66714","3,6108","3,6434326914","C","3,66714","C","0,57921","3,66714","0","0,0563400000000001","130","0,49409130215644836"
"Ts 9h 3d","7c9c","1,32385","0","0,884075","0,115925","0","2,54618","2,53891","2,54533722525","C","2,54618","C","0,884075","2,54618","0","0,00727000000000011","130","0,49409130215644836"
"Ts 9h 3d","7cAc","3,19733","1","0","0","0","-0,4724674","-0,4943405","0","F","0","F","1","0","0,4724674","0,4943405","130","0,49409130215644836"
"Ts 9h 3d","7d7h","25,1998","0","0,996101","0,003899","0","0,225002","0,22998","0,225021409222","R","0,22998","C","0,996101","0,22998","0,00497799999999998","0","130","0,49409130215644836"
"Ts 9h 3d","7d7s","25,1816","0","0,993483","0,006517","0","0,217244","0,229589","0,217324452365","R","0,229589","C","0,993483","0,229589","0,012345","0","130","0,49409130215644836"
"Ts 9h 3d","7d8d","9,8419","0","0,683704","0,316296","0","4,17352","4,08755","4,14632803288","C","4,17352","C","0,683704","4,17352","0","0,0859699999999997","130","0,49409130215644836"
"Ts 9h 3d","7d9d","1,32793","0","0,916664","0,083336","0","3,32567","3,27751","3,32165653824","C","3,32567","C","0,916664","3,32567","0","0,0481599999999998","130","0,49409130215644836"
"Ts 9h 3d","7dAd","3,14064","0,303607","0,696393","0","0","0,0561413","-0,0146313","0,0390964083309","C","0,0561413","C","0,696393","0,0561413","0","0,0707726","130","0,49409130215644836"
"Ts 9h 3d","7h7s","25,1834","0","0,996759","0,003241","0","0,213436","0,218283","0,213451709127","R","0,218283","C","0,996759","0,218283","0,00484699999999999","0","130","0,49409130215644836"
"Ts 9h 3d","7h8h","9,87025","0","0,641755","0,358245","0","4,26014","4,17143","4,22836008605","C","4,26014","C","0,641755","4,26014","0","0,0887099999999998","130","0,49409130215644836"
"Ts 9h 3d","7hAh","3,17481","0,363437","0,636562","1E-06","0","0,0422958","-0,0501286","0,026923848911","C","0,0422958","C","0,636562","0,0422958","0","0,0924244","130","0,49409130215644836"
"Ts 9h 3d","7s8s","9,82743","0","0,679746","0,320255","0","4,27696","4,20319","4,25333906561","C","4,27696","C","0,679746","4,27696","0","0,0737699999999997","130","0,49409130215644836"
"Ts 9h 3d","7s9s","1,33245","0","0,999999","1E-06","0","3,28121","3,20535","3,28120992414","C","3,28121","C","0,999999","3,28121","0","0,07586","130","0,49409130215644836"
"Ts 9h 3d","7sAs","3,15975","0,273041","0,726959","0","0","0,0456524","-0,0110207","0,0331874230516","C","0,0456524","C","0,726959","0,0456524","0","0,0566731","130","0,49409130215644836"
"Ts 9h 3d","8c8d","27,0809","0","1","0","0","0,450991","0,20771","0,450991","C","0,450991","C","1","0,450991","0","0,243281","130","0,49409130215644836"
"Ts 9h 3d","8c8h","27,0968","0","1","0","0","0,448452","0,195414","0,448452","C","0,448452","C","1","0,448452","0","0,253038","130","0,49409130215644836"
"Ts 9h 3d","8c8s","27,0349","0","1","0","0","0,440429","0,189155","0,440429","C","0,440429","C","1","0,440429","0","0,251274","130","0,49409130215644836"
"Ts 9h 3d","8c9c","8,98803","0","0,974761","0,025239","0","2,56281","2,61672","2,56417063449","R","2,61672","C","0,974761","2,61672","0,0539100000000001","0","130","0,49409130215644836"
"Ts 9h 3d","8cTc","2,49155","0","0,930342","0,069658","0","2,87527","2,70251","2,86323588392","C","2,87527","C","0,930342","2,87527","0","0,17276","130","0,49409130215644836"
"Ts 9h 3d","8cAc","8,16523","1","0","0","0","-0,2318489","-0,1952362","0","F","0","F","1","0","0,2318489","0,1952362","130","0,49409130215644836"
"Ts 9h 3d","8d8h","26,6449","0","1","0","0","0,425365","0,115614","0,425365","C","0,425365","C","1","0,425365","0","0,309751","130","0,49409130215644836"
"Ts 9h 3d","8d8s","26,5456","0","1","0","0","0,412466","0,0948299","0,412466","C","0,412466","C","1","0,412466","0","0,3176361","130","0,49409130215644836"
"Ts 9h 3d","8d9d","8,89887","0","0,990493","0,009507","0","3,23048","3,19859","3,23017682177","C","3,23048","C","0,990493","3,23048","0","0,0318899999999998","130","0,49409130215644836"
"Ts 9h 3d","8dTd","2,40889","0","0,751546","0,248454","0","3,73974","3,49643","3,67928865726","C","3,73974","C","0,751546","3,73974","0","0,24331","130","0,49409130215644836"
"Ts 9h 3d","8dAd","7,95365","0","0,998382","0,001618","0","0,238655","0,202318","0,238596206734","C","0,238655","C","0,998382","0,238655","0","0,036337","130","0,49409130215644836"
"Ts 9h 3d","8h8s","26,6202","0","1","0","0","0,415707","0,104074","0,415707","C","0,415707","C","1","0,415707","0","0,311633","130","0,49409130215644836"
"Ts 9h 3d","8hTh","2,46644","0","0,999955","4,5E-05","0","3,3872","3,22196","3,3871925642","C","3,3872","C","0,999955","3,3872","0","0,16524","130","0,49409130215644836"
"Ts 9h 3d","8hAh","8,0572","0","0,992295","0,007705","0","0,225656","0,14646","0,22504579482","C","0,225656","C","0,992295","0,225656","0","0,079196","130","0,49409130215644836"
"Ts 9h 3d","8s9s","8,90858","0","1","0","0","3,21226","3,1379","3,21226","C","3,21226","C","1","3,21226","0","0,0743599999999995","130","0,49409130215644836"
"Ts 9h 3d","8sAs","7,9944","0","0,990739","0,009261","0","0,207813","0,164053","0,20740773864","C","0,207813","C","0,990739","0,207813","0","0,04376","130","0,49409130215644836"
"Ts 9h 3d","9c9d","26,6363","0","0,851565","0,148435","0","16,6867","16,5695","16,669303418","C","16,6867","C","0,851565","16,6867","0","0,1172","130","0,49409130215644836"
"Ts 9h 3d","9c9s","26,7007","0","0,690066","0,309934","0","16,981","16,811","16,92831122","C","16,981","C","0,690066","16,981","0","0,170000000000002","130","0,49409130215644836"
"Ts 9h 3d","9cTc","14,9165","0","0,554434","0,445566","0","12,6832","12,5716","12,6334748344","C","12,6832","C","0,554434","12,6832","0","0,111599999999999","130","0,49409130215644836"
"Ts 9h 3d","9cJc","3,24527","0","1","0","0","2,57129","2,08921","2,57129","C","2,57129","C","1","2,57129","0","0,48208","130","0,49409130215644836"
"Ts 9h 3d","9cKc","7,89668","0","1","0","0","2,48978","2,12766","2,48978","C","2,48978","C","1","2,48978","0","0,36212","130","0,49409130215644836"
"Ts 9h 3d","9cAc","14,6783","0","1","0","0","2,67996","2,41622","2,67996","C","2,67996","C","1","2,67996","0","0,26374","130","0,49409130215644836"
"Ts 9h 3d","9d9s","26,9451","0","0,832606","0,167394","0","17,0527","16,741","17,0005232902","C","17,0527","C","0,832606","17,0527","0","0,311699999999998","130","0,49409130215644836"
"Ts 9h 3d","9dTd","14,7816","0","0,615582","0,384418","0","13,1675","13,0583","13,1255215544","C","13,1675","C","0,615582","13,1675","0","0,109200000000001","130","0,49409130215644836"
"Ts 9h 3d","9dJd","3,17849","0","1","0","0","3,18452","2,67391","3,18452","C","3,18452","C","1","3,18452","0","0,51061","130","0,49409130215644836"
"Ts 9h 3d","9dKd","7,88094","0","1","0","0","3,36591","2,9742","3,36591","C","3,36591","C","1","3,36591","0","0,39171","130","0,49409130215644836"
"Ts 9h 3d","9dAd","14,5034","0","1","0","0","3,67053","3,36657","3,67053","C","3,67053","C","1","3,67053","0","0,30396","130","0,49409130215644836"
"Ts 9h 3d","9sJs","3,24136","0","1","0","0","3,42755","2,718","3,42755","C","3,42755","C","1","3,42755","0","0,70955","130","0,49409130215644836"
"Ts 9h 3d","9sKs","7,94337","0","1","0","0","3,43515","2,73346","3,43515","C","3,43515","C","1","3,43515","0","0,70169","130","0,49409130215644836"
"Ts 9h 3d","9sAs","14,6956","0","1","0","0","3,55953","2,97731","3,55953","C","3,55953","C","1","3,55953","0","0,58222","130","0,49409130215644836"
"Ts 9h 3d","TcTd","22,1164","0","0,687876","0,312124","0","20,6508","20,3179","20,5468939204","C","20,6508","C","0,687876","20,6508","0","0,332899999999999","130","0,49409130215644836"
"Ts 9h 3d","TcTh","22,5321","0","0,524474","0,475526","0","21,5375","21,1089","21,3336895564","C","21,5375","C","0,524474","21,5375","0","0,428600000000003","130","0,49409130215644836"
"Ts 9h 3d","TcJc","18,1958","0","1","0","0","2,63327","2,4121","2,63327","C","2,63327","C","1","2,63327","0","0,22117","130","0,49409130215644836"
"Ts 9h 3d","TcQc","11,6374","0","1","0","0","3,15481","2,8553","3,15481","C","3,15481","C","1","3,15481","0","0,29951","130","0,49409130215644836"
"Ts 9h 3d","TcKc","19,5539","0","0,965147","0,034853","0","3,06435","3,03684","3,06339119397","C","3,06435","C","0,965147","3,06435","0","0,0275099999999999","130","0,49409130215644836"
"Ts 9h 3d","TcAc","23,0553","0","0,954727","0,045273","0","3,98869","4,03384","3,99073407595","R","4,03384","C","0,954727","4,03384","0,04515","0","130","0,49409130215644836"
"Ts 9h 3d","TdTh","22,2206","0","0,529404","0,470596","0","21,4018","20,9812","21,2038673224","C","21,4018","C","0,529404","21,4018","0","0,4206","130","0,49409130215644836"
"Ts 9h 3d","TdJd","17,3981","0","0,999994","6E-06","0","3,44137","3,34913","3,44136944656","C","3,44137","C","0,999994","3,44137","0","0,0922399999999999","130","0,49409130215644836"
"Ts 9h 3d","TdQd","11,261","0","1","0","0","4,02991","3,69879","4,02991","C","4,02991","C","1","4,02991","0","0,33112","130","0,49409130215644836"
"Ts 9h 3d","TdKd","19,2101","0","0,944424","0,055576","0","3,88924","3,89221","3,88940506072","R","3,89221","C","0,944424","3,89221","0,00296999999999992","0","130","0,49409130215644836"
"Ts 9h 3d","TdAd","22,4136","0","0,946335","0,053665","0","4,80049","4,76193","4,7984206776","C","4,80049","C","0,946335","4,80049","0","0,0385599999999995","130","0,49409130215644836"
"Ts 9h 3d","ThJh","17,8771","0","1","0","0","3,24755","3,10775","3,24755","C","3,24755","C","1","3,24755","0","0,139799999999999","130","0,49409130215644836"
"Ts 9h 3d","ThQh","11,5357","0","1","0","0","3,78082","3,56523","3,78082","C","3,78082","C","1","3,78082","0","0,21559","130","0,49409130215644836"
"Ts 9h 3d","ThKh","19,7148","0","0,961325","0,038675","0","3,79009","3,79435","3,7902547555","R","3,79435","C","0,961325","3,79435","0,00425999999999993","0","130","0,49409130215644836"
"Ts 9h 3d","ThAh","23,1677","0","0,924843","0,075157","0","4,77368","4,7648","4,77301260584","C","4,77368","C","0,924843","4,77368","0","0,00888000000000044","130","0,49409130215644836"
"Ts 9h 3d","JcJd","17,7548","0","0,926328","0,073672","0","3,56442","3,5338","3,56216416336","C","3,56442","C","0,926328","3,56442","0","0,0306199999999994","130","0,49409130215644836"
"Ts 9h 3d","JcJh","17,8371","0","0,914687","0,085313","0","3,57651","3,54077","3,57346091338","C","3,57651","C","0,914687","3,57651","0","0,0357400000000001","130","0,49409130215644836"
"Ts 9h 3d","JcJs","18,0484","0","0,89091","0,10909","0","3,72616","3,66878","3,7199004158","C","3,72616","C","0,89091","3,72616","0","0,0573799999999998","130","0,49409130215644836"
"Ts 9h 3d","JcQc","13,1449","0","0,877352","0,122648","0","5,25872","5,24293","5,25678338808","C","5,25872","C","0,877352","5,25872","0","0,0157900000000009","130","0,49409130215644836"
"Ts 9h 3d","JcKc","21,808","0","0,971471","0,028529","0","1,80162","1,82159","1,80218972413","R","1,82159","C","0,971471","1,82159","0,0199699999999998","0","130","0,49409130215644836"
"Ts 9h 3d","JcAc","22,7285","0,407162","0,536592","0,056246","0","0,0138016","0,0068745","0,0077924912742","C","0,0138016","C","0,536592","0,0138016","0","0,0069271","130","0,49409130215644836"
"Ts 9h 3d","JcAd","5,35529","0,571024","0,309973","0,119003","0","-0,0703079","-0,0887447","-0,0323544362208","F","0","F","0,571024","0","0,0703079","0,0887447","130","0,49409130215644836"
"Ts 9h 3d","JcAh","5,41024","0,644988","0,298578","0,056434","0","-0,0800179","-0,1166279","-0,0304733634548","F","0","F","0,644988","0","0,0800179","0,1166279","130","0,49409130215644836"
"Ts 9h 3d","JcAs","5,38767","0,670683","0,315391","0,013926","0","-0,0736443","-0,1080757","-0,0247318116195","F","0","F","0,670683","0","0,0736443","0,1080757","130","0,49409130215644836"
"Ts 9h 3d","JdJh","17,3106","0","0,943617","0,056383","0","3,50856","3,52325","3,50938826627","R","3,52325","C","0,943617","3,52325","0,0146899999999999","0","130","0,49409130215644836"
"Ts 9h 3d","JdJs","17,5409","0","0,951164","0,048836","0","3,65225","3,66412","3,65282968332","R","3,66412","C","0,951164","3,66412","0,0118699999999996","0","130","0,49409130215644836"
"Ts 9h 3d","JdQd","12,5213","0","0,863803","0,136197","0","5,79661","5,80794","5,79815311201","R","5,80794","C","0,863803","5,80794","0,011330000000001","0","130","0,49409130215644836"
"Ts 9h 3d","JdKd","20,9189","0","0,892952","0,107048","0","2,41867","2,40324","2,41701824936","C","2,41867","C","0,892952","2,41867","0","0,0154299999999998","130","0,49409130215644836"
"Ts 9h 3d","JdAc","5,31509","0,236135","0,560275","0,203589","0","0,0098633","-0,2218822","-0,0396466148083","C","0,0098633","C","0,560275","0,0098633","0","0,2317455","130","0,49409130215644836"
"Ts 9h 3d","JdAd","21,6933","0","1","0","0","0,467459","0,288665","0,467459","C","0,467459","C","1","0,467459","0","0,178794","130","0,49409130215644836"
"Ts 9h 3d","JdAh","5,27301","0,444558","0,271983","0,283459","0","-0,0947765","-0,2707962","-0,1025372168553","F","0","F","0,444558","0","0,0947765","0,2707962","130","0,49409130215644836"
"Ts 9h 3d","JdAs","5,24523","0,457679","0,294621","0,2477","0","-0,0891838","-0,2822147","-0,0961800015298","F","0","F","0,457679","0","0,0891838","0,2822147","130","0,49409130215644836"
"Ts 9h 3d","JhJs","17,6148","0","0,941676","0,058324","0","3,6699","3,67329","3,67009771836","R","3,67329","C","0,941676","3,67329","0,00339000000000045","0","130","0,49409130215644836"
"Ts 9h 3d","JhQh","12,6096","0","0,84353","0,15647","0","5,83107","5,8348","5,8316536331","R","5,8348","C","0,84353","5,8348","0,00373000000000001","0","130","0,49409130215644836"
"Ts 9h 3d","JhKh","21,1128","0","0,878147","0,121853","0","2,38244","2,37003","2,38092780427","C","2,38244","C","0,878147","2,38244","0","0,01241","130","0,49409130215644836"
